IDA_FASH,A_FASH_IDStorage,A_FASH,A_FASHBasic,DateStart,DateFinish,IDCategory,IDSortSubCategory,IDMUnit,A_FASH_PW,IDOperation,A_FASHYield,A_FASHScrap,A_FASHProcedure,A_FASHPrint,A_FASHDelete,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
7314,"202723","ΚΟΛΟΚΙΘΟΠΙΤΑΚΙ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7317,"201720","ΦΥΤΙΚΗ ΜΑΡΓΑΡΙΝΗ VAMOGOLD MILEF",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7318,"201735","ΦΟΙΝΙΚΟΠΥΡΗΝΕΛΑΙΟ  ΜΗ ΥΔΡΟΓΟΝΕΜΕΝΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7321,"203000","1",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",2,5.0000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7322,"203001","LENTILS CONFETI",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7323,"203002","CRISPY MIX",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7324,"203003","CRUMPI ΜΠΙΣΚΟΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7325,"203004","VARIEGATO FRAGOMA",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7326,"203005","NARIEGATO AMARENA",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7327,"203006","CODETA ARLECCHINO",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7328,"203007","SCAGLIETTA FONTENTE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7329,"203008","VARIEGATO TOFFEE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7330,"203009","DECOCREM TOFFEE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7331,"200306","BECHAMEL",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7332,"202317","VIENNA BUTTER BRIOCHE Σ/15",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7334,"200307","COLD CREAM",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7336,"36002","ΠΙΤΣΑ ΜΙΝΙ ΣΠΕΣΙΑΛ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","36",1,1.0000000000000000e+00,"Α12",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7337,"200615","MAGICAO (ΥΓΡΟ ΚΑΚΑΟ)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2006",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7338,"200133","ΑΛΕΥΡΙ ΟΛΙΚΗΣ ΣΚΛΗΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7339,"200134","ΑΛΕΥΡΙ ΟΛΙΚΗΣ ΒΙΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7351,"202725","ΜΗΛΟΠΙΤΑΚΙ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7354,"997001","ΗΜΑ ΖΥΜΗ ΠΑΞΙΜΑΔΙ ΛΑΔΙΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α02",8.0000000000000004e-01,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:  6  min
      ΧΡΟΝΟΣ ΓΡΗΓ.: 2   min
   γ.Θερμ.ΖΥΜΗΣ  : 27    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  .500 ΓΡΜ.
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ  5 ΛΕΠ.
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ-Το πλάθουμε καρβέλι το αφείνουμε 10 ΄
4.ΩΡΙΜΑΝΣΗ                      για ξεκούραση και μετά πλάθουμε
   α.ΘΕΡΜΟΚΡΑΣΙΑ:   33-35    o C   
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:     75    %
   γ.ΧΡΟΝΟΣ          :    60     min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:   185  o C   
    β.ΧΡΟΝΟΣ          :  30     min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C 
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :
                 ΚΡΙΣΙΜΑ ΣΗΜΕΙΑ
1.Θερμ.Ζύμης
2.Χρόνος ξεκούρασης 5΄μάζα και 10΄μπαλάκι
3.Στα 20΄ το βγάζουμε από την στόφα και το κόβουμε με πλαστική σπάτουλα και λάδι
4.Με το πού θα βγή από τον φούρνο το τουμπάρουμε αμέσως

5.Το κόψιμο με την σπάτουλα πρέπει να γίνει πολύ καλό,μέχρι κάτω.
6.Την επόμενη μέρα στέγνωμα για 70΄στους 135 βαθμούς.
Το ΑΝΤΙ-ΟΧ χρησιμοποιείται από 0,2 έως 0,5%,",0,0,,,,,,,,,,0,0
7358,"997002","ΗΜΑ ΖΥΜΗ ΠΑΞΙΜΑΔΙ ΚΡΙΘΑΡΙΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α02",8.4999999999999998e-01,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ: 6  min
      ΧΡΟΝΟΣ ΓΡΗΓ.:2   min
   γ.Θερμ.ΖΥΜΗΣ  : 27    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  .500 ΓΡΜ.
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ  5 ΛΕΠ.
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ-Το πλάθουμε καρβέλι το αφείνουμε 10 ΄
4.ΩΡΙΜΑΝΣΗ                      για ξεκούραση και μετά πλάθουμε
   α.ΘΕΡΜΟΚΡΑΣΙΑ:   33-35    o C   
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:     75    %
   γ.ΧΡΟΝΟΣ          :    60     min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:  185   o C   
    β.ΧΡΟΝΟΣ          :  30     min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C 
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :
                 ΚΡΙΣΙΜΑ ΣΗΜΕΙΑ
1.Θερμ.Ζύμης
2.Χρόνος ξεκούρασης 5΄μάζα και 10΄μπαλάκι
3.Τρόπος πλασίματος(σφιχτό πλάσιμο)
4(καλό και ομοιόμορφο πλάσιμο)
5.Στα 20΄τα βγάζουμε από την στόφα και τα κόβουμε με πλαστική σπάτουλα λαδωμένη καλά μέχρι κάτω.
6.Αμεσο βγάλσιμο από την φόρμα 2΄μετά το ξεφούρνισμα.

Την επόμενη μέρα ψήσιμο φρυγανιάς  για 70 στους 135 βαθμούς
Το ΑΝΤΙ-ΟΧ χρησιμοποιήται από 0,2 έως 0,5%",0,0,,,,,,,,,,0,0
7360,"997003","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ ΧΩΡΙΣ ΖΑΧΑΡΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.2000000000000006e-01,0.0000000000000000e+00,"Το ΑΝΤΙ-ΟΧ χρησιμοποιείται από 0,2 έως 0,5%",0,0,,,,,,,,,,0,0
7362,"997004","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ   ΣΙΚΑΛΗΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:   5  min
      ΧΡΟΝΟΣ ΓΡΗΓ.:  4   min
   γ.Θερμ.ΖΥΜΗΣ  : 27    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  .450ΓΡΜ.-400 ΓΡΜ.
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ  5 ΛΕΠ.
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ-Το πλάθουμε καρβέλι το αφείνουμε 10 ΄
4.ΩΡΙΜΑΝΣΗ                      για ξεκούραση και μετά πλάθουμε
   α.ΘΕΡΜΟΚΡΑΣΙΑ:   33-35    o C   
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:     75    %
   γ.ΧΡΟΝΟΣ          :    60     min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:   190    o C   
    β.ΧΡΟΝΟΣ          :  30     min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C 
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :
                 ΚΡΙΣΙΜΑ ΣΗΜΕΙΑ
1.Θερμ.Ζύμης
2.Χρόνος ξεκούρασης 5΄μάζα και 10΄μπαλάκι
3.Τρόπος πλασίματος(σφιχτό πλάσιμο)
4.Τρόπος τοποθέτησης στην φόρμα(καλό και ομοιόμορφο πλάσιμο)
5.Αμεσο βγάλσιμο από την φόρμα 2΄μετά το ξεφούρνισμα.

Την επόμενη μέρα ψήσιμο φρυγανιάς  για 18΄ στους 180 βαθμούς
ΚΡΙΣΙΜΑ ΣΗΜΕΙΑ
Το ΑΝΤΙ-ΟΧ χρησιμοποιείται από 0,2 έως 0,5%",0,0,,,,,,,,,,0,0
7363,"997005","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ ΛΕΥΚΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.2000000000000006e-01,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:5 min
      ΧΡΟΝΟΣ ΓΡΗΓ.:4   min
   γ.Θερμ.ΖΥΜΗΣ  :   26    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  450 γρμ. Σε φορμάκι από kornbeck
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ  5 λεπτά σε μάζα
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ  πλάσιμο σε καρβέλι και άλλα 10 λεπτά
4.ΩΡΙΜΑΝΣΗ                                ξεκούραση   
   α.ΘΕΡΜΟΚΡΑΣΙΑ:33-35       o C      πλάσιμο σε φρανζόλα.
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:    70     %
   γ.ΧΡΟΝΟΣ          :    60     min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:190     o C   
    β.ΧΡΟΝΟΣ          :   30-35      min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ            ΣΤΕΓΝΩΜΑ
                                                                           ΓΙΑ 18 ΛΕΠΤΆ ΠΕΡΊΠΟΥ 
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min      στους 180 βαθμούς στόν
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C         περιστρφικό
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :
 ΚΡΙΣΙΜΑ ΣΗΜΕΙΑ
1.Θερμ.Ζύμης
2.Χρόνος ξεκούρασης 5΄μάζα και 10΄μπαλάκι
3.Τρόπος πλασίματος(σφιχτό πλάσιμο)
4.Τρόπος τοποθέτησης στην φόρμα(καλό και ομοιόμορφο πλάσιμο)
5.Αμεσο βγάλσιμο από την φόρμα 2΄μετά το ξεφούρνισμα.

Την επόμενη μέρα ψήσιμο φρυγανιάς  για 18΄ στους 180 βαθμούς
Το ΑΝΤΙ-ΟΧ χρησιμοποιείται από 0,2 έως 0,5%",0,0,,,,,,,,,,0,0
7365,"200136","ΑΛΕΥΡΙ ΣΙΚΑΛΗ ΟΛΙΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7367,"991008","ΗΜΑ ΖΥΜΗ ΣΦΟΛΙΑΤΟΚΟΥΛΟΥΡΟ ΕΛΙΑΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:  6   min
      ΧΡΟΝΟΣ ΓΡΗΓ.: 3  min
   γ.Θερμ.ΖΥΜΗΣ  :  20-21    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  3.000 ΓΡΜ.
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ 10΄
Π Ρ Ο Σ Ο Χ Η
Τα 1 κιλά μείγμα τα μουλιάζουμε τουλάχιστον 2 ώρες νωρίτερα με τα1λίτρα νερό .
  
ΣΕ ΑΥΤΉ ΤΗΝ ΠΟΣΟΤΗΤΑ ΕΝΣΩΜΑΤΩΝΟΥΜΕ 1,400 ΜΑΡΓΑΡΙΝΗ ΣΚΛΗΡΗ
ΠΕΡΑΣΜΑΤΑ=",0,0,,,,,,,,,,0,0
7369,"991009","ΗΜΑ ΖΥΜΗ ΣΦΟΛΙΑΤΟΚΟΥΛΟΥΡΟ ΣΠΑΝΑΚΙ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:  6   min
      ΧΡΟΝΟΣ ΓΡΗΓ.: 3  min
   γ.Θερμ.ΖΥΜΗΣ  :  20-21    o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ
   α.ΒΑΡΟΣ ΖΥΜΗΣ  3.000 ΓΡΜ.
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ 10΄
      Π Ρ Ο Σ Ο Χ Η
Τα 2 κιλά μείγμα τα μουλιάζουμε τουλάχιστον 2 ώρες νωρίτερα με τα 2 λίτρα νερό από τα 4.",0,0,,,,,,,,,,0,0
7370,"991010","ΗΜΑ ΖΥΜΗ ΨΕΥΤΟΣΦΟΛΙΑΤΑ ΒΕΝΕΤΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,"Η Μαργαρίνη  το 1.300 πού έχει το βάζει 650 γρμ λευκή και 650 γρμ κίτρινη.
Ζυμώνουμε στην αργή  ταχύτητα ένα άγριο ζυμάρι καικατόπιν ρίχνουμε τα βούτυρα( σταματάμε το ζύμωμα όταν πάρουμε διαγράμιση των βουτύρων μέσα στο ζυμάρι.

Κάνουμε μία βόλτα διπλή και δύο μονές με ενδιάμεσα ξεκουράσμετα στο
ψυγείο.",0,0,,,,,,,,,,0,0
7372,"991011","ΗΜΑ ΖΥΜΗ ΚΟΥΡΟΥ ΙΩΝΙΚΗΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7373,"991016","ΗΜΑ ΠΡΟΖΥΜΙ  LV 1 ΣΦΙΧΤΟ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α","10",1,1.0000000000000000e+00,"Α02",1.0000000000000000e+00,0.0000000000000000e+00,"Επιδειώκουμε θερμοκρασία ζύμης 28 βαθμούς.
Ζυμώνουμε  6΄+2-3΄΄
Ρίχνουμε πρώτα το νερό κατόπιν το starter  για να ξυπνήσει το αθείνουμε έτσι 4-5 λεπτά και μετά αρχίζουμε το ζύμωμα.
Χρόνος ωρήμανσης 18  ώρες στους 280βαθμούς.
Είναι φούλ δύναμη  μέχρι και  24 ώρες.",0,0,,,,,,,,,,0,0
7374,"997006","ΗΜΑ ΖΥΜΗ ΠΑΞΙΜΑΔΙ ΔΗΜΗΤΡΙΑΚΩΝ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α02",8.2000000000000006e-01,0.0000000000000000e+00,"Το σουσάμι και όλες οι νιφάδες αναμυγνιωνται μαζι για να κάνουν το μείγμα της επίπασης.
Ολες οι νιφάδες μπαίνουν για επίπαση.Μπορούμε όμως άμα θέλουμε να τις ρίξουμε και μέσα αλλά θα πρέπει να τις μουλιάσουμε.
Μειωνέκτημα .
Μπορεί στο στέγνωμα μετά να μην στργγίζει το παξιμάδι σωστά.
Το ΑΝΤΙ-ΟΧ χρησιμοποιήται από 0,2 έως 0,5%",0,0,,,,,,,,,,0,0
7375,"201223","S",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7376,"202301","Αγραφιώτικο",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7378,"994008","ΗΜΑ ΓΕΜΙΣΗ ΤΥΡΟΠΙΤΑΣ ΑΝΑΓΝΩΣΤΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,"Βάζω το γάλα στην φωτιά και μόλις ζεσταθεί λίγο ρίχνω το σιμιγδάλι και με το σύρμα ανακατεύω συνέχεια για να μην κολήσει στον πάτο.
Μ'ολις το μείγμα μας βγάλει τις πρώτες φουσκάλες το κατεβάζω από την φωτιά και το αφείνω να κρυώσει.
Πρέπει να κρυώσει καλά για να μην διαλύσει την φέτα αν είναι ζεστό.
Αφού κρυώσει το ρίχνω στον κάδο του μίξερ και τα τυριά μαζί και με το φτερό στην πολύ αργή ταχύτητα  ρίχνω σιγά-σιγά τα αυγά.
Σε αυτήν την ποσότητα ρίχνω 1 κουταλάκι τις σούπας  μαύρο πιπέρι (δοκιμάζεις γιατί εξαρτάται από το πόσο αλμυρή είναι η φέτα.
Μόλις δέσουν τα υλικά είναι έτοιμη η φάσα.
ΠΡΟΣΟΧΗ
Στο μίξερ όχι πολύ χτύπημα για να βρήσκει ο πελάτης κομμάτια φέτας.
Η φέτα πρέπει να είναι σληρή.",0,0,,,,,,,,,,0,0
7379,"200301","ΑΝΘΟΤΥΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7380,"201733","ΒΟΥΤΥΡΟ 84% ΣΦΟΛΙΑΤΟΠΟΙΗΣΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7382,"201224","ΝΟΤΣΙΟΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ ΑΡΩΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7383,"201225","SENSOPAN CRUST",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7384,"201226","ΑΜΥΓΔΑΛΟ ΣΥΜΠΥΚΝΩΜΕΝΟ ΑΡΩΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7385,"201810","ΚΕΡΑΣΙ ΠΟΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7386,"200308","ΖΕΣΤΗ ΚΡΕΜΑ (HOT CREAM)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7390,"201227","ΡΟΔΑΚΙΝΟ ΑΡΩΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7391,"201802","GRAND MARNIER",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
